id_sv,id_nv,tt_nv,ma_truong,ten_truong,ma_nganh,ten_nganh,phuong_thuc_1,phuong_thuc_2,phuong_thuc_3,phuong_thuc_4
80970311401,NV14505,1,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Hóa học,0,0,1,0
65101234610,NV14506,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Sinh học,0,1,0,0
32600551878,NV14507,4,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,1,1,1,1
20631439158,NV14508,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EM4,Công nghệ Thông tin,1,0,0,0
67167171598,NV14509,1,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Công nghệ Thông tin,1,0,0,1
96123564044,NV14510,1,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ED2,Kỹ thuật Hóa học,1,1,0,0
19502215749,NV14511,4,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF1,Công nghệ Thông tin,1,0,1,1
81386701076,NV14512,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Sinh học,1,0,0,0
61861364018,NV14513,1,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Điện,0,1,0,1
39018062965,NV14514,3,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Công nghệ Thông tin,0,0,1,1
16982677622,NV14515,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Công nghệ Thông tin,1,1,1,0
45556435682,NV14516,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-E13,Kỹ thuật Điện,1,1,0,0
90311883837,NV14517,4,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM5,Kỹ thuật Sinh học,0,1,1,1
76543641677,NV14518,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH-E11,Kỹ thuật Hóa học,0,0,0,1
35712114885,NV14519,3,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Hóa học,1,0,1,1
15321754246,NV14520,2,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Điện,0,0,0,0
18716535614,NV14521,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E19,Công nghệ Thông tin,1,0,1,1
29562135698,NV14522,1,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,0,0,0,1
10197876362,NV14523,4,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Sinh học,0,1,1,0
52087523549,NV14524,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Công nghệ Thông tin,1,1,0,1
83183663703,NV14525,4,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Kỹ thuật Điện,0,1,1,1
62227799122,NV14526,3,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E18,Công nghệ Thông tin,0,1,1,1
63259160321,NV14527,2,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E8,Kỹ thuật Điện,0,0,0,1
49503463193,NV14528,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Sinh học,1,1,0,0
18367437135,NV14529,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Hóa học,1,1,1,0
43056558442,NV14530,4,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E19,Kỹ thuật Hóa học,0,1,0,1
31733853030,NV14531,2,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Công nghệ Thông tin,0,1,0,1
66065116780,NV14532,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Sinh học,0,0,1,1
41920008958,NV14533,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Công nghệ Thông tin,1,1,0,1
25277219915,NV14534,3,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Công nghệ Thông tin,0,1,1,1
15865970545,NV14535,2,QHT,TRƯỜNG ĐẠI HỌC CMC,EM4,Kỹ thuật Sinh học,1,1,0,0
83143968100,NV14536,2,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE1,Kỹ thuật Sinh học,1,0,1,0
31123858730,NV14537,1,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH1,Kỹ thuật Điện,0,0,1,0
83876176305,NV14538,2,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM5,Kỹ thuật Hóa học,1,1,0,0
22072055349,NV14539,4,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Điện,0,0,1,1
85560022668,NV14540,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Kỹ thuật Hóa học,1,1,1,1
19027524037,NV14541,2,DCN,TRƯỜNG ĐẠI HỌC CMC,EE-E8,Công nghệ Thông tin,1,1,1,1
86214751270,NV14542,4,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-VUW,Kỹ thuật Hóa học,1,0,0,1
91713563349,NV14543,1,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF-E12,Kỹ thuật Điện,1,0,1,0
53629249768,NV14544,4,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Kỹ thuật Sinh học,1,1,0,0
67745850638,NV14545,2,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM3,Kỹ thuật Hóa học,1,0,0,1
72049703904,NV14546,3,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TX1,Kỹ thuật Điện,0,0,1,0
81283796509,NV14547,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,0,1,0,0
28239799978,NV14548,4,DCN,TRƯỜNG ĐẠI HỌC CMC,EM5,Kỹ thuật Điện,1,1,1,1
40991440589,NV14549,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Công nghệ Thông tin,0,0,0,1
82084191888,NV14550,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,QHT94,Kỹ thuật Sinh học,0,1,0,1
36557506494,NV14551,2,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,IT-E7,Kỹ thuật Hóa học,1,0,0,0
96239749315,NV14552,2,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Hóa học,1,1,1,1
81520760403,NV14553,4,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH-E11,Kỹ thuật Hóa học,0,0,0,1
26829348457,NV14554,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET2,Kỹ thuật Sinh học,1,1,1,1
74924178548,NV14555,2,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,IT-E7,Kỹ thuật Điện,1,1,0,1
30960225755,NV14556,2,CMC,TRƯỜNG ĐẠI HỌC CMC,EM4,Kỹ thuật Sinh học,0,1,1,1
75725805946,NV14557,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,1,0,0
53698246523,NV14558,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-E14,Kỹ thuật Điện,1,1,0,1
87799675956,NV14559,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM4,Kỹ thuật Điện,0,0,0,0
74767420768,NV14560,4,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Hóa học,1,0,0,1
86640364733,NV14561,2,BVH,TRƯỜNG ĐẠI HỌC CMC,CH1,Kỹ thuật Sinh học,0,0,0,0
93502717069,NV14562,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Kỹ thuật Hóa học,0,1,1,1
97712151627,NV14563,3,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET2,Kỹ thuật Sinh học,1,1,0,0
62059751437,NV14564,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Công nghệ Thông tin,1,0,1,0
60437215882,NV14565,1,CMC,TRƯỜNG ĐẠI HỌC CMC,EE1,Kỹ thuật Điện,0,1,0,0
97212843077,NV14566,4,CMC,TRƯỜNG ĐẠI HỌC CMC,ED2,Công nghệ Thông tin,1,1,0,1
72334654982,NV14567,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Điện,0,1,0,0
92748128974,NV14568,1,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-EP,Kỹ thuật Sinh học,0,0,0,1
67295635034,NV14569,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM4,Kỹ thuật Điện,0,0,1,0
68477341654,NV14570,1,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM3,Công nghệ Thông tin,0,1,0,1
35118045597,NV14571,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Công nghệ Thông tin,1,1,0,0
78482983345,NV14572,3,BVH,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Điện,1,1,1,0
77996935148,NV14573,2,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,TROY-BA,Công nghệ Thông tin,0,1,0,1
29611418673,NV14574,1,DCN,TRƯỜNG ĐẠI HỌC CMC,EM-E13,Kỹ thuật Điện,1,0,1,0
33184104454,NV14575,4,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE2,Kỹ thuật Hóa học,0,0,0,1
44158894674,NV14576,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Hóa học,1,1,1,1
81843468357,NV14577,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EE2,Công nghệ Thông tin,0,1,0,0
49864348325,NV14578,2,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Điện,0,1,0,0
32124906570,NV14579,2,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Điện,0,1,1,0
28454384212,NV14580,1,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH2,Kỹ thuật Điện,0,1,1,1
72022437750,NV14581,2,DCN,TRƯỜNG ĐẠI HỌC CMC,EE2,Kỹ thuật Sinh học,0,0,1,1
38237505355,NV14582,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Kỹ thuật Sinh học,1,1,0,1
64136182745,NV14583,3,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-VUW,Kỹ thuật Điện,1,0,0,1
41752930877,NV14584,4,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Kỹ thuật Sinh học,0,1,0,1
70391687327,NV14585,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Điện,1,0,1,0
22856286823,NV14586,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Hóa học,0,0,0,0
35304511366,NV14587,1,DCN,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Sinh học,1,1,1,0
66318972348,NV14588,1,QHI,TRƯỜNG ĐẠI HỌC CMC,TROY-BA,Kỹ thuật Hóa học,1,1,0,0
75570256395,NV14589,2,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH-E11,Công nghệ Thông tin,0,0,0,0
35252270396,NV14590,1,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E18,Kỹ thuật Điện,0,1,1,0
99829239815,NV14591,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF1,Công nghệ Thông tin,0,0,1,0
41599898712,NV14592,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Kỹ thuật Điện,1,1,0,0
86576089754,NV14593,3,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,0,0,1
45039559528,NV14594,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Hóa học,1,1,0,0
65770906678,NV14595,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Hóa học,1,0,1,0
24618039394,NV14596,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Công nghệ Thông tin,0,1,1,1
25699277461,NV14597,1,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ET2,Kỹ thuật Hóa học,1,1,0,0
96792441954,NV14598,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Hóa học,1,0,0,1
41103759022,NV14599,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TROY-IT,Kỹ thuật Điện,0,0,1,0
79190148574,NV14600,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Sinh học,0,0,0,1
60900924531,NV14601,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM5,Kỹ thuật Điện,1,1,0,0
20784576066,NV14602,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,QHT94,Kỹ thuật Điện,1,0,0,0
19426863700,NV14603,4,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-VUW,Kỹ thuật Điện,0,0,1,0
26783867734,NV14604,4,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH-E11,Kỹ thuật Điện,0,1,1,1
97280708357,NV14605,4,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Sinh học,1,0,0,0
81888937038,NV14606,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Sinh học,0,1,1,1
86858566759,NV14607,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Công nghệ Thông tin,1,0,0,1
82560992611,NV14608,3,BVH,TRƯỜNG ĐẠI HỌC CMC,EM-E13,Kỹ thuật Hóa học,0,0,0,0
69135514828,NV14609,4,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TROY-IT,Công nghệ Thông tin,1,0,0,1
98362656864,NV14610,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,0,0,1
43982932512,NV14611,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ED2,Kỹ thuật Sinh học,0,1,0,1
23576063613,NV14612,3,DKK,TRƯỜNG ĐẠI HỌC CMC,TROY-BA,Kỹ thuật Sinh học,0,1,1,0
49723989537,NV14613,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,QHT94,Công nghệ Thông tin,1,0,0,1
50279340019,NV14614,4,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF1,Kỹ thuật Sinh học,1,1,0,0
62816309773,NV14615,2,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Kỹ thuật Điện,1,1,0,1
50601422460,NV14616,4,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-VUW,Kỹ thuật Hóa học,0,1,1,0
17002072049,NV14617,3,DKK,TRƯỜNG ĐẠI HỌC CMC,BF2,Kỹ thuật Sinh học,1,0,0,0
28770114877,NV14618,2,BVH,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Điện,0,0,1,1
50504636522,NV14619,4,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Công nghệ Thông tin,0,1,1,0
93383975358,NV14620,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Kỹ thuật Sinh học,1,0,0,0
96940339218,NV14621,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Công nghệ Thông tin,1,1,0,0
25104268283,NV14622,4,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Điện,1,0,0,0
40762252771,NV14623,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,0,1,0,0
19176190645,NV14624,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,1,0,1,1
18349338079,NV14625,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Sinh học,0,0,0,1
35980738333,NV14626,4,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH-E11,Công nghệ Thông tin,0,0,1,1
88088783784,NV14627,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Kỹ thuật Điện,1,1,0,0
81026736275,NV14628,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM1,Kỹ thuật Hóa học,1,0,1,1
72247699904,NV14629,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Điện,1,0,1,0
99467028245,NV14630,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Điện,0,1,0,0
97098459078,NV14631,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ED2,Kỹ thuật Hóa học,1,0,1,0
53280911493,NV14632,3,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE2,Công nghệ Thông tin,0,1,1,1
35459700117,NV14633,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Công nghệ Thông tin,1,1,1,1
18077487042,NV14634,4,QHT,TRƯỜNG ĐẠI HỌC CMC,EM-E13,Kỹ thuật Hóa học,0,0,1,0
35268655017,NV14635,3,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,1,0,0,1
28424334578,NV14636,1,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,IT-E7,Kỹ thuật Hóa học,1,1,0,1
20394655449,NV14637,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Sinh học,0,1,0,0
34092074734,NV14638,1,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Sinh học,1,0,0,0
83524386132,NV14639,3,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Sinh học,1,1,0,0
59940379629,NV14640,1,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Hóa học,1,0,0,1
19678545076,NV14641,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Sinh học,0,0,1,1
77473002944,NV14642,3,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Công nghệ Thông tin,1,0,1,1
93871649402,NV14643,2,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ET1,Công nghệ Thông tin,1,1,0,0
51670568680,NV14644,4,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH1,Kỹ thuật Điện,0,1,0,0
19020759874,NV14645,1,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Hóa học,0,1,1,1
45200669973,NV14646,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Sinh học,1,1,0,0
62068408374,NV14647,1,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Sinh học,1,1,1,0
96345463348,NV14648,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Kỹ thuật Hóa học,0,0,0,1
63217546060,NV14649,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Công nghệ Thông tin,0,1,1,0
81169418617,NV14650,1,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Điện,0,0,0,0
31085847339,NV14651,4,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-VUW,Kỹ thuật Điện,0,0,1,0
83217133906,NV14652,3,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-BA,Công nghệ Thông tin,1,0,0,0
21701925211,NV14653,3,QHI,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Hóa học,1,0,0,0
95508021764,NV14654,4,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Sinh học,1,0,1,1
58098609221,NV14655,2,DKK,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Sinh học,1,1,1,0
51696831349,NV14656,1,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-E13,Kỹ thuật Điện,1,1,1,1
15842821914,NV14657,2,QHT,TRƯỜNG ĐẠI HỌC CMC,QHT94,Kỹ thuật Hóa học,1,1,0,1
34312469147,NV14658,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Điện,1,0,0,1
74372743626,NV14659,2,DKK,TRƯỜNG ĐẠI HỌC CMC,EE-E8,Kỹ thuật Sinh học,0,1,1,1
75823662441,NV14660,1,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Kỹ thuật Điện,0,1,0,1
71951261753,NV14661,4,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,TX1,Kỹ thuật Hóa học,0,1,0,1
63342671288,NV14662,4,BKA,TRƯỜNG ĐẠI HỌC CMC,EM-VUW,Kỹ thuật Điện,1,0,1,1
76583707681,NV14663,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E18,Kỹ thuật Sinh học,0,1,0,1
54827334635,NV14664,3,CMC,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH3,Kỹ thuật Sinh học,1,1,1,1
99434051565,NV14665,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Kỹ thuật Điện,1,0,0,1
80062008320,NV14666,4,CMC,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Điện,0,1,1,1
74167575923,NV14667,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,0,1,0,0
25592308915,NV14668,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM3,Kỹ thuật Hóa học,0,1,0,0
44527617768,NV14669,4,DCN,TRƯỜNG ĐẠI HỌC CMC,ET2,Kỹ thuật Sinh học,1,0,0,1
94081862166,NV14670,1,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Điện,0,1,0,1
82508149808,NV14671,4,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM4,Công nghệ Thông tin,0,0,1,1
87224548229,NV14672,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,1,1,0,0
54972504648,NV14673,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE1,Kỹ thuật Hóa học,0,0,0,0
24968850585,NV14674,1,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E19,Kỹ thuật Sinh học,0,1,1,1
59442235641,NV14675,4,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E12,Kỹ thuật Điện,1,0,0,0
44225640415,NV14676,4,DCN,TRƯỜNG ĐẠI HỌC CMC,IT-E7,Kỹ thuật Điện,1,1,0,0
22979529465,NV14677,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM4,Kỹ thuật Điện,0,1,0,0
